,tile_id,Region,GroundTruth,ClassifierConf
ESP_011403_0945_81,APF0000av0,Ithaca,1.0,0.9996469020843506
ESP_011403_0945_82,APF0000aw1,Ithaca,1.0,0.5924690961837769
ESP_011403_0945_83,APF0000ax8,Ithaca,1.0,0.9997097849845886
ESP_011403_0945_84,APF0000auo,Ithaca,1.0,0.995324969291687
ESP_011403_0945_85,APF0000aui,Ithaca,1.0,0.4918519854545593
ESP_011403_0945_86,APF0000ato,Ithaca,1.0,0.941093921661377
ESP_011403_0945_87,APF0000av5,Ithaca,1.0,0.994666576385498
ESP_011403_0945_88,APF0000ati,Ithaca,0.0,0.11722961813211441
ESP_011403_0945_89,APF0000avv,Ithaca,1.0,0.7022688388824463
ESP_011403_0945_90,APF0000ax7,Ithaca,1.0,0.994276225566864
ESP_011403_0945_91,APF0000av8,Ithaca,1.0,0.9983927607536316
ESP_011403_0945_92,APF0000ax0,Ithaca,1.0,0.9725383520126343
ESP_011403_0945_93,APF0000auy,Ithaca,1.0,0.7042763829231262
ESP_011403_0945_94,APF0000awv,Ithaca,1.0,0.1421573907136917
ESP_011403_0945_95,APF0000avq,Ithaca,0.0,0.22123268246650696
ESP_011403_0945_96,APF0000aud,Ithaca,0.0,0.13131842017173767
ESP_011403_0945_97,APF0000auq,Ithaca,1.0,0.9997044205665588
ESP_011403_0945_98,APF0000avy,Ithaca,1.0,0.9793930053710938
ESP_011403_0945_99,APF0000aur,Ithaca,1.0,0.998778760433197
ESP_011403_0945_100,APF0000axc,Ithaca,1.0,0.9985791444778442
ESP_011403_0945_101,APF0000atf,Ithaca,0.0,0.17800532281398773
ESP_011403_0945_102,APF0000atl,Ithaca,0.0,0.3825896978378296
ESP_011403_0945_103,APF0000awc,Ithaca,0.0,0.5495791435241699
ESP_011403_0945_104,APF0000avs,Ithaca,1.0,0.9761925339698792
ESP_011403_0945_105,APF0000awk,Ithaca,1.0,0.9886016249656677
ESP_011403_0945_106,APF0000aw6,Ithaca,1.0,0.997246265411377
ESP_011403_0945_107,APF0000au8,Ithaca,1.0,0.8041760921478271
ESP_011403_0945_108,APF0000axh,Ithaca,1.0,0.9997816681861877
ESP_011403_0945_109,APF0000ax4,Ithaca,1.0,0.9995256662368774
ESP_011403_0945_110,APF0000avt,Ithaca,1.0,0.9857580661773682
ESP_011403_0945_111,APF0000avo,Ithaca,1.0,0.8342821598052979
ESP_011403_0945_112,APF0000auf,Ithaca,1.0,0.9977043271064758
ESP_011403_0945_113,APF0000atg,Ithaca,1.0,0.9557688236236572
ESP_011403_0945_114,APF0000aug,Ithaca,1.0,0.2725628912448883
ESP_011403_0945_115,APF0000avu,Ithaca,1.0,0.9318333268165588
ESP_011403_0945_116,APF0000atc,Ithaca,0.0,0.2508223056793213
ESP_011403_0945_117,APF0000awg,Ithaca,1.0,0.8746154308319092
ESP_011403_0945_118,APF0000av3,Ithaca,1.0,0.8912740349769592
ESP_011403_0945_119,APF0000au4,Ithaca,1.0,0.9995632767677307
ESP_011403_0945_120,APF0000aw9,Ithaca,1.0,0.9987804293632507
ESP_011403_0945_121,APF0000avz,Ithaca,1.0,0.9992460012435913
ESP_011403_0945_122,APF0000at4,Ithaca,1.0,0.9558404684066772
ESP_011403_0945_123,APF0000ats,Ithaca,1.0,0.9990527033805847
ESP_011403_0945_124,APF0000atb,Ithaca,1.0,0.9999659061431885
ESP_011403_0945_125,APF0000ax2,Ithaca,1.0,0.9989218711853027
ESP_011403_0945_126,APF0000ax5,Ithaca,1.0,0.9985847473144531
ESP_011403_0945_127,APF0000avk,Ithaca,1.0,0.9997709393501282
ESP_011403_0945_128,APF0000aus,Ithaca,1.0,0.9987743496894836
ESP_011403_0945_129,APF0000axa,Ithaca,1.0,0.9999191761016846
ESP_011403_0945_130,APF0000avg,Ithaca,1.0,0.9996883869171143
ESP_011403_0945_131,APF0000auw,Ithaca,1.0,0.9949926733970642
ESP_011403_0945_132,APF0000ax3,Ithaca,1.0,0.9950727820396423
ESP_011403_0945_133,APF0000axj,Ithaca,1.0,0.9988476037979126
ESP_011403_0945_134,APF0000atn,Ithaca,1.0,0.9995550513267517
ESP_011403_0945_135,APF0000axl,Ithaca,1.0,0.999852180480957
ESP_011403_0945_136,APF0000at8,Ithaca,1.0,0.999362051486969
ESP_011403_0945_137,APF0000avp,Ithaca,1.0,0.999479353427887
ESP_011403_0945_138,APF0000atp,Ithaca,1.0,0.9998549222946167
ESP_011403_0945_139,APF0000awa,Ithaca,1.0,0.999972939491272
ESP_011403_0945_140,APF0000atr,Ithaca,1.0,0.9999595880508423
ESP_011403_0945_141,APF0000axf,Ithaca,1.0,0.9999065399169922
ESP_011403_0945_142,APF0000auu,Ithaca,1.0,0.9994447827339172
ESP_011403_0945_143,APF0000at5,Ithaca,1.0,0.9999853372573853
ESP_011403_0945_144,APF0000aw4,Ithaca,1.0,0.9999806880950928
ESP_011403_0945_145,APF0000awn,Ithaca,1.0,0.9992108345031738
ESP_011403_0945_146,APF0000awx,Ithaca,1.0,0.9963744282722473
ESP_011403_0945_147,APF0000auj,Ithaca,1.0,0.9999817609786987
ESP_011403_0945_148,APF0000awz,Ithaca,1.0,0.9999297857284546
ESP_011403_0945_149,APF0000au9,Ithaca,1.0,0.9994885921478271
ESP_011403_0945_150,APF0000atv,Ithaca,1.0,0.9508630633354187
ESP_011403_0945_151,APF0000au1,Ithaca,1.0,0.9991979002952576
ESP_011403_0945_152,APF0000atq,Ithaca,1.0,0.9972885847091675
ESP_011403_0945_153,APF0000aty,Ithaca,1.0,0.9844285249710083
ESP_011403_0945_154,APF0000awi,Ithaca,1.0,0.9995855689048767
ESP_011403_0945_155,APF0000axm,Ithaca,1.0,0.8695410490036011
ESP_011403_0945_156,APF0000au3,Ithaca,1.0,0.9940045475959778
ESP_011403_0945_157,APF0000aum,Ithaca,1.0,0.9949482679367065
ESP_011403_0945_158,APF0000aua,Ithaca,1.0,0.99874347448349
ESP_011403_0945_159,APF0000awh,Ithaca,1.0,0.9817662239074707
ESP_011403_0945_160,APF0000awe,Ithaca,1.0,0.9965835809707642
ESP_011403_0945_161,APF0000awr,Ithaca,1.0,0.9977303147315979
ESP_011403_0945_162,APF0000axb,Ithaca,1.0,0.9999871253967285
ESP_011403_0945_163,APF0000awd,Ithaca,1.0,0.9999938011169434
ESP_011404_0945_0,APF0000b05,Ithaca,1.0,0.9436574578285217
ESP_011404_0945_1,APF0000ay0,Ithaca,1.0,0.9946554899215698
ESP_011404_0945_2,APF0000azm,Ithaca,1.0,0.9833348989486694
ESP_011404_0945_3,APF0000axs,Ithaca,1.0,0.8671021461486816
ESP_011404_0945_4,APF0000b03,Ithaca,1.0,0.9207063317298889
ESP_011404_0945_5,APF0000ayk,Ithaca,1.0,0.9032615423202515
ESP_011404_0945_6,APF0000azk,Ithaca,1.0,0.8898445963859558
ESP_011404_0945_7,APF0000azr,Ithaca,1.0,0.9291658997535706
ESP_011404_0945_8,APF0000azc,Ithaca,1.0,0.9927899241447449
ESP_011404_0945_9,APF0000aza,Ithaca,1.0,0.986120343208313
ESP_011404_0945_10,APF0000axy,Ithaca,1.0,0.9796732664108276
ESP_011404_0945_11,APF0000azv,Ithaca,1.0,0.9994741082191467
ESP_011404_0945_12,APF0000azz,Ithaca,1.0,0.9998946189880371
ESP_011404_0945_13,APF0000azt,Ithaca,1.0,0.9999959468841553
ESP_011404_0945_14,APF0000axw,Ithaca,1.0,0.9998401403427124
ESP_011404_0945_15,APF0000az2,Ithaca,1.0,0.9759402871131897
ESP_011404_0945_16,APF0000ayj,Ithaca,1.0,0.9032538533210754
ESP_011404_0945_17,APF0000azd,Ithaca,1.0,0.9399880766868591
ESP_011404_0945_18,APF0000ay8,Ithaca,1.0,0.9997475743293762
ESP_011404_0945_19,APF0000azw,Ithaca,1.0,0.9978427886962891
ESP_011404_0945_20,APF0000ayl,Ithaca,1.0,0.9999784231185913
ESP_011404_0945_21,APF0000azl,Ithaca,1.0,0.9996895790100098
ESP_011404_0945_22,APF0000azo,Ithaca,1.0,0.9195159673690796
ESP_011404_0945_23,APF0000ayy,Ithaca,1.0,0.9943258166313171
ESP_011404_0945_24,APF0000b01,Ithaca,1.0,0.8432264924049377
ESP_011404_0945_25,APF0000ayh,Ithaca,1.0,0.9957543611526489
ESP_011404_0945_26,APF0000aze,Ithaca,1.0,0.9972814321517944
ESP_011404_0945_27,APF0000aya,Ithaca,1.0,0.996577799320221
ESP_011404_0945_28,APF0000ayg,Ithaca,1.0,0.9661546945571899
ESP_011404_0945_29,APF0000az1,Ithaca,1.0,0.4780997335910797
ESP_011404_0945_30,APF0000ay3,Ithaca,1.0,0.6499335765838623
ESP_011404_0945_31,APF0000azb,Ithaca,1.0,0.9371921420097351
ESP_011404_0945_32,APF0000ayu,Ithaca,1.0,0.999068558216095
ESP_011404_0945_33,APF0000ay5,Ithaca,1.0,0.9995865225791931
ESP_011404_0945_34,APF0000ay9,Ithaca,1.0,0.9651005864143372
ESP_011404_0945_35,APF0000axu,Ithaca,1.0,0.9999371767044067
ESP_011404_0945_36,APF0000ay7,Ithaca,1.0,0.9999490976333618
ESP_011404_0945_37,APF0000ayv,Ithaca,1.0,0.9998229146003723
ESP_011404_0945_38,APF0000ayc,Ithaca,1.0,0.9965638518333435
ESP_011404_0945_39,APF0000ayt,Ithaca,1.0,0.9989192485809326
ESP_011404_0945_40,APF0000az3,Ithaca,1.0,0.5709867477416992
ESP_011404_0945_41,APF0000ayp,Ithaca,1.0,0.8757542967796326
ESP_011404_0945_42,APF0000ay1,Ithaca,1.0,0.9998961687088013
ESP_011404_0945_43,APF0000azs,Ithaca,1.0,0.9998160004615784
ESP_011404_0945_44,APF0000axz,Ithaca,1.0,0.9998624324798584
ESP_011404_0945_45,APF0000azx,Ithaca,1.0,0.9999812841415405
ESP_011404_0945_46,APF0000az4,Ithaca,1.0,0.999925971031189
ESP_011404_0945_47,APF0000aye,Ithaca,1.0,0.9999592304229736
ESP_011404_0945_48,APF0000ayr,Ithaca,1.0,0.9999796152114868
ESP_011404_0945_49,APF0000axo,Ithaca,1.0,0.9991662502288818
ESP_011404_0945_50,APF0000ays,Ithaca,1.0,0.9996973276138306
ESP_011404_0945_51,APF0000az9,Ithaca,1.0,0.9999027252197266
ESP_011404_0945_52,APF0000azf,Ithaca,1.0,0.9997069239616394
ESP_011404_0945_53,APF0000ayw,Ithaca,1.0,0.9999562501907349
ESP_011404_0945_54,APF0000ayx,Ithaca,1.0,0.9999597072601318
ESP_011404_0945_55,APF0000aym,Ithaca,1.0,0.9993703961372375
ESP_011404_0945_56,APF0000ayn,Ithaca,1.0,0.9993523955345154
ESP_011404_0945_57,APF0000az0,Ithaca,1.0,0.9997263550758362
ESP_011404_0945_58,APF0000ay2,Ithaca,1.0,0.9998403787612915
ESP_011404_0945_59,APF0000az5,Ithaca,1.0,0.9938103556632996
ESP_011404_0945_60,APF0000axt,Ithaca,1.0,0.9961354732513428
ESP_011404_0945_61,APF0000azi,Ithaca,1.0,0.9707368612289429
ESP_011404_0945_62,APF0000axn,Ithaca,1.0,0.7512763142585754
ESP_011404_0945_63,APF0000azn,Ithaca,1.0,0.7671730518341064
ESP_011404_0945_64,APF0000ayo,Ithaca,1.0,0.9224735498428345
ESP_011404_0945_65,APF0000azg,Ithaca,1.0,0.9997939467430115
ESP_011404_0945_66,APF0000az8,Ithaca,1.0,0.9999765157699585
ESP_011404_0945_67,APF0000b02,Ithaca,1.0,0.9999362230300903
ESP_011404_0945_68,APF0000azq,Ithaca,1.0,0.999371349811554
ESP_011404_0945_69,APF0000azh,Ithaca,1.0,0.999805748462677
ESP_011404_0945_70,APF0000ayf,Ithaca,1.0,0.9999275207519531
ESP_011404_0945_71,APF0000axp,Ithaca,1.0,0.9999805688858032
ESP_011404_0945_72,APF0000ay6,Ithaca,1.0,0.9994624257087708
ESP_011404_0945_73,APF0000az6,Ithaca,1.0,0.999503493309021
ESP_011404_0945_74,APF0000azu,Ithaca,1.0,0.9999736547470093
ESP_011404_0945_75,APF0000azj,Ithaca,1.0,0.9997817873954773
ESP_011404_0945_76,APF0000axv,Ithaca,1.0,0.9998195767402649
ESP_011404_0945_77,APF0000az7,Ithaca,1.0,0.9984887838363647
ESP_011404_0945_78,APF0000axx,Ithaca,1.0,0.9996433258056641
ESP_011404_0945_79,APF0000b04,Ithaca,1.0,0.9997286200523376
ESP_011404_0945_80,APF0000azp,Ithaca,1.0,0.9969666600227356
ESP_011404_0945_81,APF0000ayq,Ithaca,1.0,0.9990870952606201
ESP_011404_0945_82,APF0000b00,Ithaca,1.0,0.999656081199646
ESP_011404_0945_83,APF0000axr,Ithaca,1.0,0.9988688826560974
ESP_011404_0945_84,APF0000ayd,Ithaca,1.0,0.9981977343559265
ESP_011404_0945_85,APF0000ayz,Ithaca,1.0,0.9994768500328064
ESP_011404_0945_86,APF0000axq,Ithaca,1.0,0.9996452331542969
ESP_011404_0945_87,APF0000ayi,Ithaca,1.0,0.9976453185081482
ESP_011404_0945_88,APF0000azy,Ithaca,1.0,0.9999454021453857
ESP_011404_0945_89,APF0000ay4,Ithaca,1.0,0.9998648166656494
ESP_011404_0945_90,APF0000ayb,Ithaca,1.0,0.9999550580978394
ESP_011931_0945_0,APF0000b34,Ithaca,1.0,0.9991632699966431
ESP_011931_0945_1,APF0000b0m,Ithaca,1.0,0.9999995231628418
ESP_011931_0945_2,APF0000b2h,Ithaca,1.0,0.9999781847000122
ESP_011931_0945_3,APF0000b08,Ithaca,1.0,0.9969393014907837
ESP_011931_0945_4,APF0000b31,Ithaca,1.0,0.9994163513183594
ESP_011931_0945_5,APF0000b15,Ithaca,1.0,0.9998691082000732
ESP_011931_0945_6,APF0000b2d,Ithaca,1.0,0.9997416138648987
ESP_011931_0945_7,APF0000b2j,Ithaca,1.0,0.9999539852142334
ESP_011931_0945_8,APF0000b23,Ithaca,1.0,0.9999631643295288
ESP_011931_0945_9,APF0000b1x,Ithaca,1.0,0.9999923706054688
ESP_011931_0945_10,APF0000b0g,Ithaca,1.0,0.9999940395355225
ESP_011931_0945_11,APF0000b2n,Ithaca,1.0,0.9992128610610962
ESP_011931_0945_12,APF0000b2x,Ithaca,1.0,0.9991149306297302
ESP_011931_0945_13,APF0000b2l,Ithaca,1.0,0.9989370703697205
ESP_011931_0945_14,APF0000b0e,Ithaca,1.0,0.9999362230300903
ESP_011931_0945_15,APF0000b1p,Ithaca,1.0,0.9992396831512451
ESP_011931_0945_16,APF0000b14,Ithaca,1.0,0.9998190999031067
ESP_011931_0945_17,APF0000b26,Ithaca,1.0,0.9979798197746277
ESP_011931_0945_18,APF0000b0s,Ithaca,1.0,0.9999459981918335
ESP_011931_0945_19,APF0000b2p,Ithaca,1.0,0.999981164932251
ESP_011931_0945_20,APF0000b17,Ithaca,1.0,0.9999734163284302
ESP_011931_0945_21,APF0000b2f,Ithaca,1.0,0.9999028444290161
ESP_011931_0945_22,APF0000b2i,Ithaca,1.0,0.9839882254600525
ESP_011931_0945_23,APF0000b1n,Ithaca,1.0,0.9995008707046509
ESP_011931_0945_24,APF0000b30,Ithaca,1.0,0.9999750852584839
ESP_011931_0945_25,APF0000b13,Ithaca,1.0,0.999954104423523
ESP_011931_0945_26,APF0000b28,Ithaca,1.0,0.999997615814209
ESP_011931_0945_27,APF0000b0u,Ithaca,1.0,0.9985176920890808
ESP_011931_0945_28,APF0000b11,Ithaca,1.0,0.999964714050293
ESP_011931_0945_29,APF0000b1o,Ithaca,1.0,0.9999833106994629
ESP_011931_0945_30,APF0000b0o,Ithaca,1.0,0.9999326467514038
ESP_011931_0945_31,APF0000b22,Ithaca,1.0,0.999869704246521
ESP_011931_0945_32,APF0000b1j,Ithaca,1.0,0.9993398785591125
ESP_011931_0945_33,APF0000b0p,Ithaca,1.0,0.9999566078186035
ESP_011931_0945_34,APF0000b0t,Ithaca,1.0,0.9998568296432495
ESP_011931_0945_35,APF0000b0b,Ithaca,1.0,0.9988596439361572
ESP_011931_0945_36,APF0000b0q,Ithaca,1.0,0.9998495578765869
ESP_011931_0945_37,APF0000b1k,Ithaca,1.0,0.9997711777687073
ESP_011931_0945_38,APF0000b0w,Ithaca,1.0,0.9993526339530945
ESP_011931_0945_39,APF0000b1h,Ithaca,1.0,0.9999926090240479
ESP_011931_0945_40,APF0000b1q,Ithaca,1.0,0.9999442100524902
ESP_011931_0945_41,APF0000b1d,Ithaca,1.0,0.9999289512634277
ESP_011931_0945_42,APF0000b0n,Ithaca,1.0,0.9977610111236572
ESP_011931_0945_43,APF0000b2k,Ithaca,1.0,0.9999746084213257
ESP_011931_0945_44,APF0000b0i,Ithaca,1.0,0.999982476234436
ESP_011931_0945_45,APF0000b2u,Ithaca,1.0,0.9999165534973145
ESP_011931_0945_46,APF0000b1s,Ithaca,1.0,0.9991751313209534
ESP_011931_0945_47,APF0000b0x,Ithaca,1.0,0.9998202919960022
ESP_011931_0945_48,APF0000b1e,Ithaca,1.0,0.9993554949760437
ESP_011931_0945_49,APF0000b07,Ithaca,1.0,0.9989032745361328
ESP_011931_0945_50,APF0000b1f,Ithaca,1.0,0.9995629191398621
ESP_011931_0945_51,APF0000b1u,Ithaca,1.0,0.999512791633606
ESP_011931_0945_52,APF0000b29,Ithaca,1.0,0.9987249970436096
ESP_011931_0945_53,APF0000b1m,Ithaca,1.0,0.9991238713264465
ESP_011931_0945_54,APF0000b27,Ithaca,1.0,0.9998470544815063
ESP_011931_0945_55,APF0000b2w,Ithaca,1.0,0.9999995231628418
ESP_011931_0945_56,APF0000b16,Ithaca,1.0,0.9999935626983643
ESP_011931_0945_57,APF0000b12,Ithaca,1.0,0.9986698627471924
ESP_011931_0945_58,APF0000b0k,Ithaca,1.0,0.9988110065460205
ESP_011931_0945_59,APF0000b1i,Ithaca,1.0,0.9998980760574341
ESP_011931_0945_60,APF0000b0f,Ithaca,1.0,0.9999747276306152
ESP_011931_0945_61,APF0000b21,Ithaca,1.0,0.9999973773956299
ESP_011931_0945_62,APF0000b2v,Ithaca,1.0,0.9999537467956543
ESP_011931_0945_63,APF0000b1l,Ithaca,1.0,0.9999098777770996
ESP_011931_0945_64,APF0000b2o,Ithaca,1.0,0.9999936819076538
ESP_011931_0945_65,APF0000b1c,Ithaca,1.0,0.9999803304672241
ESP_011931_0945_66,APF0000b2m,Ithaca,1.0,0.9994682669639587
ESP_011931_0945_67,APF0000b1w,Ithaca,1.0,0.9998936653137207
ESP_011931_0945_68,APF0000b0y,Ithaca,1.0,0.9999686479568481
ESP_011931_0945_69,APF0000b18,Ithaca,1.0,0.9980860948562622
ESP_011931_0945_70,APF0000b24,Ithaca,1.0,0.9999324083328247
ESP_011931_0945_71,APF0000b19,Ithaca,1.0,0.999967098236084
ESP_011931_0945_72,APF0000b2z,Ithaca,1.0,0.9999855756759644
ESP_011931_0945_73,APF0000b0c,Ithaca,1.0,0.9999865293502808
ESP_011931_0945_74,APF0000b0h,Ithaca,1.0,0.9999268054962158
ESP_011931_0945_75,APF0000b2c,Ithaca,1.0,0.9999810457229614
ESP_011931_0945_76,APF0000b1y,Ithaca,1.0,0.9994089603424072
ESP_011931_0945_77,APF0000b2g,Ithaca,1.0,0.9999496936798096
ESP_011931_0945_78,APF0000b2a,Ithaca,1.0,0.9995960593223572
ESP_011931_0945_79,APF0000b0v,Ithaca,1.0,0.9998077750205994
ESP_011931_0945_80,APF0000b32,Ithaca,1.0,0.9999780654907227
ESP_011931_0945_81,APF0000b2s,Ithaca,1.0,0.9998335838317871
ESP_011931_0945_82,APF0000b1z,Ithaca,1.0,0.999991774559021
ESP_011931_0945_83,APF0000b1v,Ithaca,1.0,0.9998586177825928
ESP_011931_0945_84,APF0000b0z,Ithaca,1.0,0.9998774528503418
ESP_011931_0945_85,APF0000b0d,Ithaca,1.0,0.9999537467956543
ESP_011931_0945_86,APF0000b10,Ithaca,1.0,0.9998742341995239
ESP_011931_0945_87,APF0000b20,Ithaca,1.0,0.9999349117279053
ESP_011931_0945_88,APF0000b0a,Ithaca,1.0,0.9998705387115479
ESP_011931_0945_89,APF0000b2e,Ithaca,1.0,0.999874472618103
ESP_011931_0945_90,APF0000b1g,Ithaca,1.0,0.999480664730072
ESP_011931_0945_91,APF0000b0r,Ithaca,1.0,0.9999932050704956
ESP_011931_0945_92,APF0000b2b,Ithaca,1.0,0.9999176263809204
ESP_011931_0945_93,APF0000b25,Ithaca,1.0,0.999945878982544
ESP_011931_0945_94,APF0000b06,Ithaca,1.0,0.9997121691703796
ESP_011931_0945_95,APF0000b0l,Ithaca,1.0,0.9999598264694214
ESP_011931_0945_96,APF0000b09,Ithaca,1.0,0.9997937083244324
ESP_011931_0945_97,APF0000b2q,Ithaca,1.0,0.9999809265136719
ESP_011931_0945_98,APF0000b2t,Ithaca,1.0,0.9999639987945557
ESP_011931_0945_99,APF0000b1t,Ithaca,1.0,0.9999806880950928
ESP_011931_0945_100,APF0000b1a,Ithaca,1.0,0.999969482421875
ESP_011931_0945_101,APF0000b2y,Ithaca,1.0,0.9996366500854492
ESP_011931_0945_102,APF0000b1r,Ithaca,1.0,0.9996240139007568
ESP_011931_0945_103,APF0000b1b,Ithaca,1.0,0.9999784231185913
ESP_011931_0945_104,APF0000b2r,Ithaca,1.0,0.9999293088912964
ESP_011931_0945_105,APF0000b33,Ithaca,1.0,0.9998201727867126
ESP_011931_0945_106,APF0000b0j,Ithaca,1.0,0.9997202754020691
ESP_011931_0945_107,APF0000b35,Ithaca,1.0,0.9998781681060791
ESP_012063_0945_0,APF0000bd0,Ithaca,1.0,0.8944370150566101
ESP_012063_0945_1,APF0000b4o,Ithaca,1.0,0.9740293622016907
ESP_012063_0945_2,APF0000bb6,Ithaca,1.0,0.9954915642738342
ESP_012063_0945_3,APF0000b3p,Ithaca,1.0,0.9679856300354004
ESP_012063_0945_4,APF0000bct,Ithaca,1.0,0.9515594840049744
ESP_012063_0945_5,APF0000b6h,Ithaca,1.0,0.9757736325263977
ESP_012063_0945_6,APF0000bav,Ithaca,1.0,0.9962608218193054
ESP_012063_0945_7,APF0000bbf,Ithaca,1.0,0.8736241459846497
ESP_012063_0945_8,APF0000b9i,Ithaca,1.0,0.9940832257270813
ESP_012063_0945_9,APF0000b98,Ithaca,1.0,0.7788683772087097
ESP_012063_0945_10,APF0000b47,Ithaca,1.0,0.8572742938995361
ESP_012063_0945_11,APF0000bbn,Ithaca,1.0,0.7043418884277344
ESP_012063_0945_12,APF0000bcb,Ithaca,1.0,0.8614118099212646
ESP_012063_0945_13,APF0000bbh,Ithaca,1.0,0.31828686594963074
ESP_012063_0945_14,APF0000b40,Ithaca,1.0,0.18814857304096222
ESP_012063_0945_15,APF0000b8j,Ithaca,1.0,0.549558699131012
ESP_012063_0945_16,APF0000b6g,Ithaca,1.0,0.9707818031311035
ESP_012063_0945_17,APF0000b9q,Ithaca,1.0,0.9607937932014465
ESP_012063_0945_18,APF0000b5d,Ithaca,1.0,0.815607488155365
ESP_012063_0945_19,APF0000bbq,Ithaca,1.0,0.8190177083015442
ESP_012063_0945_20,APF0000b6n,Ithaca,1.0,0.23784437775611877
ESP_012063_0945_21,APF0000bb2,Ithaca,1.0,0.7349637150764465
ESP_012063_0945_22,APF0000bba,Ithaca,1.0,0.9918550252914429
ESP_012063_0945_23,APF0000b87,Ithaca,1.0,0.6111342310905457
ESP_012063_0945_24,APF0000bcm,Ithaca,1.0,0.9641155004501343
ESP_012063_0945_25,APF0000b6a,Ithaca,1.0,0.698462963104248
ESP_012063_0945_26,APF0000b9t,Ithaca,1.0,0.6488375663757324
ESP_012063_0945_27,APF0000b5h,Ithaca,1.0,0.9463294744491577
ESP_012063_0945_28,APF0000b65,Ithaca,0.0,0.22580212354660034
ESP_012063_0945_29,APF0000b8g,Ithaca,1.0,0.8831291794776917
ESP_012063_0945_30,APF0000b50,Ithaca,1.0,0.9890240430831909
ESP_012063_0945_31,APF0000b9g,Ithaca,1.0,0.969499945640564
ESP_012063_0945_32,APF0000b7u,Ithaca,1.0,0.99383544921875
ESP_012063_0945_33,APF0000b52,Ithaca,1.0,0.878594160079956
ESP_012063_0945_34,APF0000b5e,Ithaca,1.0,0.977336585521698
ESP_012063_0945_35,APF0000b3t,Ithaca,1.0,0.9711454510688782
ESP_012063_0945_36,APF0000b54,Ithaca,1.0,0.9718303084373474
ESP_012063_0945_37,APF0000b7y,Ithaca,1.0,0.9231998324394226
ESP_012063_0945_38,APF0000b5s,Ithaca,1.0,0.7966724634170532
ESP_012063_0945_39,APF0000b7l,Ithaca,1.0,0.9910088181495667
ESP_012063_0945_40,APF0000b8l,Ithaca,1.0,0.8833836913108826
ESP_012063_0945_41,APF0000b7d,Ithaca,1.0,0.9807578325271606
ESP_012063_0945_42,APF0000b4t,Ithaca,1.0,0.9792464375495911
ESP_012063_0945_43,APF0000bbg,Ithaca,1.0,0.9607744216918945
ESP_012063_0945_44,APF0000b4a,Ithaca,1.0,0.859557032585144
ESP_012063_0945_45,APF0000bc0,Ithaca,1.0,0.7724939584732056
ESP_012063_0945_46,APF0000b8n,Ithaca,1.0,0.9373657703399658
ESP_012063_0945_47,APF0000b5x,Ithaca,1.0,0.9000406265258789
ESP_012063_0945_48,APF0000b7f,Ithaca,1.0,0.5722358822822571
ESP_012063_0945_49,APF0000b3d,Ithaca,1.0,0.9686914086341858
ESP_012063_0945_50,APF0000b7g,Ithaca,1.0,0.9854695796966553
ESP_012063_0945_51,APF0000b8y,Ithaca,1.0,0.9986945986747742
ESP_012063_0945_52,APF0000b9u,Ithaca,1.0,0.9923262596130371
ESP_012063_0945_53,APF0000b81,Ithaca,1.0,0.8485090136528015
ESP_012063_0945_54,APF0000b86,Ithaca,1.0,0.9816717505455017
ESP_012063_0945_55,APF0000b6y,Ithaca,1.0,0.9827411770820618
ESP_012063_0945_56,APF0000b72,Ithaca,1.0,0.964323878288269
ESP_012063_0945_57,APF0000b8e,Ithaca,1.0,0.9413744807243347
ESP_012063_0945_58,APF0000b4x,Ithaca,1.0,0.9662712216377258
ESP_012063_0945_59,APF0000b8o,Ithaca,1.0,0.987003743648529
ESP_012063_0945_60,APF0000b3q,Ithaca,1.0,0.9964411854743958
ESP_012063_0945_61,APF0000bag,Ithaca,1.0,0.9576345682144165
ESP_012063_0945_62,APF0000b39,Ithaca,1.0,0.9883549213409424
ESP_012063_0945_63,APF0000bb7,Ithaca,1.0,0.5953769683837891
ESP_012063_0945_64,APF0000b78,Ithaca,1.0,0.9246995449066162
ESP_012063_0945_65,APF0000ba2,Ithaca,1.0,0.9662681818008423
ESP_012063_0945_66,APF0000b8x,Ithaca,1.0,0.9380057454109192
ESP_012063_0945_67,APF0000bcn,Ithaca,1.0,0.5362035632133484
ESP_012063_0945_68,APF0000bbb,Ithaca,1.0,0.9648197293281555
ESP_012063_0945_69,APF0000bac,Ithaca,1.0,0.9410086274147034
ESP_012063_0945_70,APF0000b5z,Ithaca,1.0,0.9950578212738037
ESP_012063_0945_71,APF0000b3e,Ithaca,1.0,0.9965500831604004
ESP_012063_0945_72,APF0000b9r,Ithaca,1.0,0.9553759694099426
ESP_012063_0945_73,APF0000bc7,Ithaca,1.0,0.9991298317909241
ESP_012063_0945_74,APF0000b6i,Ithaca,1.0,0.9960882663726807
ESP_012063_0945_75,APF0000b68,Ithaca,1.0,0.987329363822937
ESP_012063_0945_76,APF0000b4d,Ithaca,1.0,0.9297346472740173
ESP_012063_0945_77,APF0000b7t,Ithaca,1.0,0.9678037166595459
ESP_012063_0945_78,APF0000b43,Ithaca,1.0,0.9918115139007568
ESP_012063_0945_79,APF0000b9d,Ithaca,1.0,0.3758631646633148
ESP_012063_0945_80,APF0000bc4,Ithaca,1.0,0.9464086890220642
ESP_012063_0945_81,APF0000b7z,Ithaca,1.0,0.9893267154693604
