,tile_id,Region,GroundTruth,ClassifierConf
ESP_012858_0855_15,APF0000c05,Ithaca,1.0,0.9981973767280579
ESP_012858_0855_16,APF0000bzt,Ithaca,1.0,0.9998809099197388
ESP_012858_0855_17,APF0000c0g,Ithaca,1.0,0.9987503290176392
ESP_012858_0855_18,APF0000bzj,Ithaca,1.0,0.9996165037155151
ESP_012858_0855_19,APF0000c0w,Ithaca,1.0,0.9983966946601868
ESP_012858_0855_20,APF0000bzw,Ithaca,1.0,0.9995321035385132
ESP_012858_0855_21,APF0000c0n,Ithaca,1.0,0.9998369216918945
ESP_012858_0855_22,APF0000c0q,Ithaca,1.0,0.9998821020126343
ESP_012858_0855_23,APF0000c03,Ithaca,1.0,0.9997180104255676
ESP_012858_0855_24,APF0000c12,Ithaca,1.0,0.998036801815033
ESP_012858_0855_25,APF0000bzs,Ithaca,1.0,0.999467670917511
ESP_012858_0855_26,APF0000c0i,Ithaca,1.0,0.9997091889381409
ESP_012858_0855_27,APF0000bzl,Ithaca,1.0,0.999808132648468
ESP_012858_0855_28,APF0000bzq,Ithaca,1.0,0.9991245865821838
ESP_012858_0855_29,APF0000c04,Ithaca,1.0,0.9979877471923828
ESP_012858_0855_30,APF0000bzh,Ithaca,1.0,0.9998084902763367
ESP_012858_0855_31,APF0000c0d,Ithaca,1.0,0.9999542236328125
ESP_012858_0855_32,APF0000c01,Ithaca,1.0,0.9998692274093628
ESP_012858_0855_33,APF0000bzi,Ithaca,1.0,0.9968791007995605
ESP_012858_0855_34,APF0000bzk,Ithaca,1.0,0.9982008934020996
ESP_012858_0855_35,APF0000bz8,Ithaca,1.0,0.9862386584281921
ESP_012858_0855_36,APF0000c0h,Ithaca,1.0,0.9999749660491943
ESP_012858_0855_37,APF0000c0z,Ithaca,1.0,0.999983549118042
ESP_012858_0855_38,APF0000bzv,Ithaca,1.0,0.9998530149459839
ESP_012858_0855_39,APF0000bzr,Ithaca,1.0,0.9999313354492188
ESP_012858_0855_40,APF0000bzf,Ithaca,1.0,0.9999302625656128
ESP_012858_0855_41,APF0000c00,Ithaca,1.0,0.9999673366546631
ESP_012858_0855_42,APF0000bzc,Ithaca,1.0,0.9999922513961792
ESP_012858_0855_43,APF0000c0c,Ithaca,1.0,0.9999512434005737
ESP_012858_0855_44,APF0000c0y,Ithaca,1.0,0.9997161030769348
ESP_012858_0855_45,APF0000c02,Ithaca,1.0,0.9995930790901184
ESP_012858_0855_46,APF0000c0v,Ithaca,1.0,0.9999362230300903
ESP_012858_0855_47,APF0000bzz,Ithaca,1.0,0.9997770190238953
ESP_012858_0855_48,APF0000c0t,Ithaca,1.0,0.9999806880950928
ESP_012858_0855_49,APF0000c07,Ithaca,1.0,0.9998075366020203
ESP_012858_0855_50,APF0000bzn,Ithaca,1.0,0.9993584752082825
ESP_012858_0855_51,APF0000bzx,Ithaca,1.0,0.9999061822891235
ESP_012858_0855_52,APF0000c0f,Ithaca,1.0,0.9999204874038696
ESP_012858_0855_53,APF0000bzy,Ithaca,1.0,0.9995189905166626
ESP_012858_0855_54,APF0000c11,Ithaca,1.0,0.9998868703842163
ESP_012858_0855_55,APF0000bz9,Ithaca,1.0,0.9998119473457336
ESP_012858_0855_56,APF0000bze,Ithaca,1.0,0.9997240900993347
ESP_012858_0855_57,APF0000c0k,Ithaca,1.0,0.9997462630271912
ESP_012858_0855_58,APF0000c09,Ithaca,1.0,0.9993076324462891
ESP_012858_0855_59,APF0000c0o,Ithaca,1.0,0.9996949434280396
ESP_012858_0855_60,APF0000c0j,Ithaca,1.0,0.999948263168335
ESP_012858_0855_61,APF0000bzm,Ithaca,1.0,0.9997158646583557
ESP_012858_0855_62,APF0000c14,Ithaca,1.0,0.9993413090705872
ESP_012858_0855_63,APF0000c0x,Ithaca,1.0,0.9993108510971069
ESP_012858_0855_64,APF0000c0a,Ithaca,1.0,0.9999066591262817
ESP_012858_0855_65,APF0000c06,Ithaca,1.0,0.9999574422836304
ESP_012858_0855_66,APF0000bzo,Ithaca,1.0,0.9984911680221558
ESP_012858_0855_67,APF0000bza,Ithaca,1.0,0.9992873072624207
ESP_012858_0855_68,APF0000bzp,Ithaca,1.0,0.9984378218650818
ESP_012858_0855_69,APF0000c0b,Ithaca,1.0,0.9954444169998169
ESP_012858_0855_70,APF0000bz7,Ithaca,1.0,0.9990406632423401
ESP_012858_0855_71,APF0000c0m,Ithaca,1.0,0.999427080154419
ESP_020146_0950_0,APF0000q4h,Ithaca,1.0,0.9911062121391296
ESP_020146_0950_1,APF0000q2r,Ithaca,1.0,0.9982225298881531
ESP_020146_0950_2,APF0000q43,Ithaca,1.0,0.9930112957954407
ESP_020146_0950_3,APF0000q2l,Ithaca,1.0,0.9998687505722046
ESP_020146_0950_4,APF0000q4g,Ithaca,1.0,0.9989868998527527
ESP_020146_0950_5,APF0000q36,Ithaca,1.0,0.9839916825294495
ESP_020146_0950_6,APF0000q41,Ithaca,1.0,0.987947404384613
ESP_020146_0950_7,APF0000q47,Ithaca,1.0,0.9944581985473633
ESP_020146_0950_8,APF0000q3u,Ithaca,1.0,0.9948779344558716
ESP_020146_0950_9,APF0000q3s,Ithaca,1.0,0.9487211108207703
ESP_020146_0950_10,APF0000q2p,Ithaca,1.0,0.40939655900001526
ESP_020146_0950_11,APF0000q4a,Ithaca,1.0,0.9824637770652771
ESP_020146_0950_12,APF0000q4d,Ithaca,1.0,0.9970261454582214
ESP_020146_0950_13,APF0000q49,Ithaca,1.0,0.9989479184150696
ESP_020146_0950_14,APF0000q2o,Ithaca,1.0,0.9969893097877502
ESP_020146_0950_15,APF0000q3m,Ithaca,1.0,0.9789534211158752
ESP_020146_0950_16,APF0000q35,Ithaca,1.0,0.9826074242591858
ESP_020146_0950_17,APF0000q3v,Ithaca,1.0,0.9899693131446838
ESP_020146_0950_18,APF0000q2x,Ithaca,1.0,0.9981243014335632
ESP_020146_0950_19,APF0000q4b,Ithaca,1.0,0.9605770707130432
ESP_020146_0950_20,APF0000q37,Ithaca,1.0,0.9578447341918945
ESP_020146_0950_21,APF0000q42,Ithaca,1.0,0.9918668866157532
ESP_020146_0950_22,APF0000q45,Ithaca,1.0,0.9825716018676758
ESP_020146_0950_23,APF0000q3j,Ithaca,1.0,0.9848207831382751
ESP_020146_0950_24,APF0000q4e,Ithaca,1.0,0.9848300218582153
ESP_020146_0950_25,APF0000q34,Ithaca,1.0,0.996928870677948
ESP_020146_0950_26,APF0000q3w,Ithaca,1.0,0.9989535808563232
ESP_020146_0950_27,APF0000q2z,Ithaca,1.0,0.9996298551559448
ESP_020146_0950_28,APF0000q33,Ithaca,1.0,0.999886155128479
ESP_020146_0950_29,APF0000q3l,Ithaca,1.0,0.9999831914901733
ESP_020146_0950_30,APF0000q2u,Ithaca,1.0,0.9998058676719666
ESP_020146_0950_31,APF0000q3t,Ithaca,1.0,0.9970353841781616
ESP_020146_0950_32,APF0000q3f,Ithaca,1.0,0.9976121187210083
ESP_020146_0950_33,APF0000q2v,Ithaca,1.0,0.9986144304275513
ESP_020146_0950_34,APF0000q2y,Ithaca,1.0,0.9727254509925842
ESP_020146_0950_35,APF0000q2n,Ithaca,1.0,0.8086588978767395
ESP_020146_0950_36,APF0000q2w,Ithaca,1.0,0.8370817303657532
ESP_020146_0950_37,APF0000q3g,Ithaca,1.0,0.994944155216217
ESP_020146_0950_38,APF0000q30,Ithaca,1.0,0.9999923706054688
ESP_020146_0950_39,APF0000q3e,Ithaca,1.0,0.9999856948852539
ESP_020146_0950_40,APF0000q3n,Ithaca,1.0,0.999992847442627
ESP_020146_0950_41,APF0000q3b,Ithaca,1.0,0.9991632699966431
ESP_020146_0950_42,APF0000q2s,Ithaca,1.0,0.999833345413208
ESP_020146_0950_43,APF0000q48,Ithaca,1.0,0.9999809265136719
ESP_020146_0950_44,APF0000q2q,Ithaca,1.0,0.9999480247497559
ESP_020146_0950_45,APF0000q4c,Ithaca,1.0,0.9927030801773071
ESP_020146_0950_46,APF0000q3o,Ithaca,1.0,0.9997677206993103
ESP_020146_0950_47,APF0000q31,Ithaca,1.0,0.912048876285553
ESP_020146_0950_48,APF0000q3c,Ithaca,1.0,0.6113665699958801
ESP_020146_0950_49,APF0000q2j,Ithaca,1.0,0.7684977650642395
ESP_020146_0950_50,APF0000q3d,Ithaca,1.0,0.9360517859458923
ESP_020146_0950_51,APF0000q3r,Ithaca,1.0,0.772917628288269
ESP_020146_0950_52,APF0000q3x,Ithaca,1.0,0.6312823295593262
ESP_020146_0950_53,APF0000q3h,Ithaca,1.0,0.6935348510742188
ESP_020146_0950_54,APF0000q3i,Ithaca,1.0,0.7378326654434204
ESP_020146_0950_55,APF0000q38,Ithaca,1.0,0.6871641874313354
ESP_020146_0950_56,APF0000q39,Ithaca,1.0,0.8081479668617249
ESP_020146_0950_57,APF0000q3k,Ithaca,1.0,0.7171796560287476
ESP_020146_0950_58,APF0000q2t,Ithaca,1.0,0.6992958784103394
ESP_020146_0950_59,APF0000q3p,Ithaca,1.0,0.6680118441581726
ESP_020146_0950_60,APF0000q2m,Ithaca,1.0,0.6948708891868591
ESP_020146_0950_61,APF0000q40,Ithaca,1.0,0.7109928131103516
ESP_020146_0950_62,APF0000q2i,Ithaca,1.0,0.6639261841773987
ESP_020146_0950_63,APF0000q44,Ithaca,1.0,0.590908944606781
ESP_020146_0950_64,APF0000q3a,Ithaca,1.0,0.5773581862449646
ESP_020146_0950_65,APF0000q3y,Ithaca,1.0,0.6440207362174988
ESP_020146_0950_66,APF0000q3q,Ithaca,1.0,0.5987052917480469
ESP_020146_0950_67,APF0000q4f,Ithaca,1.0,0.5715041756629944
ESP_020146_0950_68,APF0000q46,Ithaca,1.0,0.5617536902427673
ESP_020146_0950_69,APF0000q3z,Ithaca,1.0,0.5874080657958984
ESP_020146_0950_70,APF0000q32,Ithaca,1.0,0.6062309741973877
ESP_020146_0950_71,APF0000q2k,Ithaca,1.0,0.5831426978111267
ESP_020357_0950_0,APF0000q29,Ithaca,1.0,0.5782279372215271
ESP_020357_0950_1,APF0000pvh,Ithaca,1.0,0.9188571572303772
ESP_020357_0950_2,APF0000q0l,Ithaca,1.0,0.9187268018722534
ESP_020357_0950_3,APF0000pup,Ithaca,1.0,0.506666898727417
ESP_020357_0950_4,APF0000q23,Ithaca,1.0,0.5472932457923889
ESP_020357_0950_5,APF0000px4,Ithaca,1.0,0.9496212005615234
ESP_020357_0950_6,APF0000q0d,Ithaca,1.0,0.8077030777931213
ESP_020357_0950_7,APF0000q0u,Ithaca,1.0,0.8135693669319153
ESP_020357_0950_8,APF0000pzc,Ithaca,1.0,0.6800671815872192
ESP_020357_0950_9,APF0000pz1,Ithaca,1.0,0.5066923499107361
ESP_020357_0950_10,APF0000pv5,Ithaca,1.0,0.9277949333190918
ESP_020357_0950_11,APF0000q14,Ithaca,1.0,0.9063053131103516
ESP_020357_0950_12,APF0000q1p,Ithaca,1.0,0.8629518151283264
ESP_020357_0950_13,APF0000q0w,Ithaca,1.0,0.5084195733070374
ESP_020357_0950_14,APF0000pv0,Ithaca,1.0,0.8787669539451599
ESP_020357_0950_15,APF0000pyf,Ithaca,1.0,0.8105604648590088
ESP_020357_0950_16,APF0000px1,Ithaca,1.0,0.9066491723060608
ESP_020357_0950_17,APF0000pzh,Ithaca,1.0,0.8075587749481201
ESP_020357_0950_18,APF0000pw7,Ithaca,1.0,0.2847541570663452
ESP_020357_0950_19,APF0000q19,Ithaca,1.0,0.2517038881778717
ESP_020357_0950_20,APF0000px8,Ithaca,1.0,0.28620442748069763
ESP_020357_0950_21,APF0000q0i,Ithaca,1.0,0.83637535572052
ESP_020357_0950_22,APF0000q0o,Ithaca,1.0,0.9873558878898621
ESP_020357_0950_23,APF0000py9,Ithaca,1.0,0.9921030402183533
ESP_020357_0950_24,APF0000q1w,Ithaca,1.0,0.9041348099708557
ESP_020357_0950_25,APF0000pwx,Ithaca,1.0,0.9764871001243591
ESP_020357_0950_26,APF0000pzl,Ithaca,1.0,0.9833770990371704
ESP_020357_0950_27,APF0000pwd,Ithaca,1.0,0.959723949432373
ESP_020357_0950_28,APF0000pwt,Ithaca,1.0,0.9584679007530212
ESP_020357_0950_29,APF0000pyd,Ithaca,1.0,0.9332213401794434
ESP_020357_0950_30,APF0000pvr,Ithaca,1.0,0.9460598826408386
ESP_020357_0950_31,APF0000pzb,Ithaca,1.0,0.9474614858627319
ESP_020357_0950_32,APF0000py3,Ithaca,1.0,0.9549197554588318
ESP_020357_0950_33,APF0000pvw,Ithaca,1.0,0.9392116069793701
ESP_020357_0950_34,APF0000pwb,Ithaca,1.0,0.9686486721038818
ESP_020357_0950_35,APF0000puu,Ithaca,1.0,0.9633784294128418
ESP_020357_0950_36,APF0000pw2,Ithaca,1.0,0.9887068271636963
ESP_020357_0950_37,APF0000py5,Ithaca,1.0,0.8292050957679749
ESP_020357_0950_38,APF0000pwk,Ithaca,1.0,0.7180492877960205
ESP_020357_0950_39,APF0000pxy,Ithaca,1.0,0.8571686148643494
ESP_020357_0950_40,APF0000pyi,Ithaca,1.0,0.9539890289306641
ESP_020357_0950_41,APF0000pxq,Ithaca,1.0,0.8365150690078735
ESP_020357_0950_42,APF0000pvl,Ithaca,1.0,0.9683130383491516
ESP_020357_0950_43,APF0000q0v,Ithaca,1.0,0.8840169310569763
ESP_020357_0950_44,APF0000pv7,Ithaca,1.0,0.9168860912322998
ESP_020357_0950_45,APF0000q1j,Ithaca,1.0,0.864181399345398
ESP_020357_0950_46,APF0000pyl,Ithaca,1.0,0.909530520439148
ESP_020357_0950_47,APF0000pwn,Ithaca,1.0,0.8932317495346069
ESP_020357_0950_48,APF0000pxv,Ithaca,1.0,0.9747139811515808
ESP_020357_0950_49,APF0000puj,Ithaca,1.0,0.8816734552383423
ESP_020357_0950_50,APF0000pxw,Ithaca,1.0,0.9582856297492981
ESP_020357_0950_51,APF0000pyv,Ithaca,1.0,0.9617531299591064
ESP_020357_0950_52,APF0000pzm,Ithaca,1.0,0.9738867878913879
ESP_020357_0950_53,APF0000py7,Ithaca,1.0,0.9674782156944275
ESP_020357_0950_54,APF0000py8,Ithaca,1.0,0.9787704348564148
ESP_020357_0950_55,APF0000pxg,Ithaca,1.0,0.9197719693183899
ESP_020357_0950_56,APF0000pxi,Ithaca,1.0,0.9546164274215698
ESP_020357_0950_57,APF0000pyc,Ithaca,1.0,0.8482926487922668
ESP_020357_0950_58,APF0000pvq,Ithaca,1.0,0.8668778538703918
ESP_020357_0950_59,APF0000pym,Ithaca,1.0,0.9192507266998291
ESP_020357_0950_60,APF0000puq,Ithaca,1.0,0.9343506693840027
ESP_020357_0950_61,APF0000pzv,Ithaca,1.0,0.867210328578949
ESP_020357_0950_62,APF0000pug,Ithaca,1.0,0.8644208312034607
ESP_020357_0950_63,APF0000q0m,Ithaca,1.0,0.8448253273963928
ESP_020357_0950_64,APF0000pxm,Ithaca,1.0,0.7796441912651062
ESP_020357_0950_65,APF0000pzp,Ithaca,1.0,0.8965125679969788
ESP_020357_0950_66,APF0000pyt,Ithaca,1.0,0.9156084656715393
ESP_020357_0950_67,APF0000q1y,Ithaca,1.0,0.9785791039466858
ESP_020357_0950_68,APF0000q0q,Ithaca,1.0,0.9561243057250977
ESP_020357_0950_69,APF0000pzt,Ithaca,1.0,0.9643521308898926
ESP_020357_0950_70,APF0000pwp,Ithaca,1.0,0.9116837382316589
ESP_020357_0950_71,APF0000puk,Ithaca,1.0,0.8544431924819946
ESP_020357_0950_72,APF0000pvy,Ithaca,1.0,0.8983100652694702
ESP_020357_0950_73,APF0000pyo,Ithaca,1.0,0.9304091334342957
ESP_020357_0950_74,APF0000q10,Ithaca,1.0,0.8652200102806091
ESP_020357_0950_75,APF0000q05,Ithaca,1.0,0.9765354990959167
ESP_020357_0950_76,APF0000puw,Ithaca,1.0,0.9457714557647705
ESP_020357_0950_77,APF0000pys,Ithaca,1.0,0.913407027721405
ESP_020357_0950_78,APF0000pv2,Ithaca,1.0,0.95257568359375
ESP_020357_0950_79,APF0000q27,Ithaca,1.0,0.9702004194259644
ESP_020357_0950_80,APF0000q0p,Ithaca,1.0,0.8173021674156189
ESP_020357_0950_81,APF0000pxt,Ithaca,1.0,0.9481983184814453
ESP_020357_0950_82,APF0000q1s,Ithaca,1.0,0.8624139428138733
ESP_020357_0950_83,APF0000pun,Ithaca,1.0,0.728995680809021
ESP_020357_0950_84,APF0000pwm,Ithaca,1.0,0.7684652209281921
ESP_020357_0950_85,APF0000pyb,Ithaca,1.0,0.8763756155967712
ESP_020357_0950_86,APF0000pum,Ithaca,1.0,0.9429304003715515
ESP_020357_0950_87,APF0000px0,Ithaca,1.0,0.7948130369186401
ESP_020357_0950_88,APF0000q1o,Ithaca,1.0,0.8525518178939819
ESP_020357_0950_89,APF0000pvt,Ithaca,1.0,0.7934839725494385
ESP_020357_0950_90,APF0000pwf,Ithaca,1.0,0.7014655470848083
ESP_020357_0950_91,APF0000pwq,Ithaca,1.0,0.8649823069572449
ESP_020357_0950_92,APF0000pzx,Ithaca,1.0,0.6109009385108948
ESP_020357_0950_93,APF0000pxr,Ithaca,1.0,0.9020518660545349
ESP_020357_0950_94,APF0000q1z,Ithaca,1.0,0.9202691912651062
ESP_020357_0950_95,APF0000q03,Ithaca,1.0,0.6956504583358765
ESP_020357_0950_96,APF0000q2b,Ithaca,1.0,0.8168911933898926
ESP_020357_0950_97,APF0000pw3,Ithaca,1.0,0.6673541069030762
ESP_020357_0950_98,APF0000pw5,Ithaca,1.0,0.647347629070282
ESP_020357_0950_99,APF0000q0t,Ithaca,1.0,0.8105654120445251
ESP_020357_0950_100,APF0000pw8,Ithaca,1.0,0.8744445443153381
ESP_020357_0950_101,APF0000pvk,Ithaca,1.0,0.9424731731414795
ESP_020357_0950_102,APF0000q1v,Ithaca,1.0,0.8937239050865173
ESP_020357_0950_103,APF0000pzo,Ithaca,1.0,0.8331454396247864
ESP_020357_0950_104,APF0000q17,Ithaca,1.0,0.6826757788658142
ESP_020357_0950_105,APF0000pvp,Ithaca,1.0,0.5571168065071106
ESP_020357_0950_106,APF0000pwz,Ithaca,1.0,0.6492969989776611
ESP_020357_0950_107,APF0000q0x,Ithaca,1.0,0.7587616443634033
ESP_020357_0950_108,APF0000pw9,Ithaca,1.0,0.7684840559959412
ESP_020357_0950_109,APF0000q0s,Ithaca,1.0,0.7157638072967529
ESP_020357_0950_110,APF0000px3,Ithaca,1.0,0.7646527290344238
ESP_020357_0950_111,APF0000pzz,Ithaca,1.0,0.7538427710533142
ESP_020357_0950_112,APF0000q2d,Ithaca,1.0,0.8354722857475281
ESP_020357_0950_113,APF0000q1d,Ithaca,1.0,0.7380813956260681
ESP_020357_0950_114,APF0000q07,Ithaca,1.0,0.7395960092544556
ESP_020357_0950_115,APF0000pv8,Ithaca,1.0,0.7479478120803833
ESP_020357_0950_116,APF0000pwc,Ithaca,1.0,0.7656077742576599
ESP_020357_0950_117,APF0000q2c,Ithaca,1.0,0.7408285737037659
ESP_020357_0950_118,APF0000pvi,Ithaca,1.0,0.707406222820282
ESP_020357_0950_119,APF0000q09,Ithaca,1.0,0.7329205274581909
ESP_020357_0950_120,APF0000pyp,Ithaca,1.0,0.7873704433441162
ESP_020357_0950_121,APF0000q1h,Ithaca,1.0,0.725537896156311
ESP_020357_0950_122,APF0000pye,Ithaca,1.0,0.7170572876930237
ESP_020357_0950_123,APF0000q1n,Ithaca,1.0,0.776559591293335
ESP_020357_0950_124,APF0000puy,Ithaca,1.0,0.7932854890823364
ESP_020357_0950_125,APF0000q12,Ithaca,1.0,0.7042099237442017
ESP_020357_0950_126,APF0000pwl,Ithaca,1.0,0.7264383435249329
ESP_020357_0950_127,APF0000pzg,Ithaca,1.0,0.6441729068756104
ESP_020357_0950_128,APF0000pxd,Ithaca,1.0,0.6474865674972534
ESP_020357_0950_129,APF0000pwi,Ithaca,1.0,0.7556489706039429
ESP_020357_0950_130,APF0000px6,Ithaca,1.0,0.7878283262252808
ESP_020357_0950_131,APF0000pyg,Ithaca,1.0,0.7967188954353333
ESP_020357_0950_132,APF0000pvn,Ithaca,1.0,0.7551560997962952
ESP_020357_0950_133,APF0000q1k,Ithaca,1.0,0.7817748785018921
ESP_020357_0950_134,APF0000puo,Ithaca,1.0,0.8104518055915833
ESP_020357_0950_135,APF0000pz9,Ithaca,1.0,0.7784161567687988
ESP_020357_0950_136,APF0000pxk,Ithaca,1.0,0.7173828482627869
ESP_020357_0950_137,APF0000pz7,Ithaca,1.0,0.6438942551612854
ESP_020357_0950_138,APF0000pxz,Ithaca,1.0,0.5599254369735718
ESP_020357_0950_139,APF0000pxj,Ithaca,1.0,0.3732391595840454
ESP_020357_0950_140,APF0000pyk,Ithaca,1.0,0.3448217511177063
ESP_020357_0950_141,APF0000q24,Ithaca,1.0,0.4053606390953064
ESP_020357_0950_142,APF0000pwa,Ithaca,1.0,0.3941272795200348
ESP_020357_0950_143,APF0000pyu,Ithaca,1.0,0.5263022184371948
ESP_020357_0950_144,APF0000q25,Ithaca,1.0,0.42386913299560547
ESP_020357_0950_145,APF0000pzk,Ithaca,1.0,0.30602410435676575
ESP_020357_0950_146,APF0000q1m,Ithaca,1.0,0.7767583727836609
ESP_020357_0950_147,APF0000px5,Ithaca,1.0,0.9602940082550049
ESP_020357_0950_148,APF0000pwu,Ithaca,1.0,0.9925071597099304
ESP_020357_0950_149,APF0000pva,Ithaca,1.0,0.9808061122894287
ESP_020357_0950_150,APF0000py2,Ithaca,1.0,0.33916476368904114
ESP_020357_0950_151,APF0000pv1,Ithaca,1.0,0.9014409184455872
ESP_020357_0950_152,APF0000pza,Ithaca,1.0,0.9583457112312317
ESP_020357_0950_153,APF0000q1l,Ithaca,1.0,0.480094313621521
ESP_020357_0950_154,APF0000py6,Ithaca,1.0,0.7694802284240723
ESP_020357_0950_155,APF0000q16,Ithaca,0.0,0.15580061078071594
ESP_020357_0950_156,APF0000pxo,Ithaca,1.0,0.5131900310516357
ESP_020357_0950_157,APF0000q0y,Ithaca,1.0,0.9657914042472839
ESP_020357_0950_158,APF0000pz0,Ithaca,1.0,0.9741849303245544
ESP_020357_0950_159,APF0000pwo,Ithaca,1.0,0.6343811750411987
ESP_020357_0950_160,APF0000px9,Ithaca,1.0,0.913952112197876
ESP_020357_0950_161,APF0000pzd,Ithaca,1.0,0.8700422644615173
ESP_020357_0950_162,APF0000pxb,Ithaca,1.0,0.8548745512962341
ESP_020357_0950_163,APF0000q1u,Ithaca,1.0,0.3459722101688385
ESP_020357_0950_164,APF0000pux,Ithaca,1.0,0.6102342009544373
ESP_020357_0950_165,APF0000pv6,Ithaca,0.0,0.22932647168636322
ESP_020357_0950_166,APF0000q08,Ithaca,1.0,0.650534451007843
ESP_020357_0950_167,APF0000pz2,Ithaca,1.0,0.9520583748817444
ESP_020357_0950_168,APF0000q0j,Ithaca,1.0,0.9719209671020508
ESP_020357_0950_169,APF0000pzs,Ithaca,1.0,0.9960566759109497
ESP_020357_0950_170,APF0000pwe,Ithaca,1.0,0.9847989678382874
ESP_020357_0950_171,APF0000q26,Ithaca,1.0,0.9840617775917053
ESP_020357_0950_172,APF0000q1c,Ithaca,1.0,0.992999792098999
ESP_020357_0950_173,APF0000pz6,Ithaca,1.0,0.9851887226104736
ESP_020357_0950_174,APF0000pyw,Ithaca,1.0,0.9376727342605591
ESP_020357_0950_175,APF0000pwr,Ithaca,1.0,0.9524822235107422
ESP_020357_0950_176,APF0000puz,Ithaca,1.0,0.955950915813446
ESP_020357_0950_177,APF0000pws,Ithaca,1.0,0.9867004752159119
ESP_020357_0950_178,APF0000pz8,Ithaca,1.0,0.953787624835968
ESP_020357_0950_179,APF0000put,Ithaca,1.0,0.9522691965103149
ESP_020357_0950_180,APF0000q0f,Ithaca,1.0,0.9344669580459595
ESP_020357_0950_181,APF0000pxx,Ithaca,1.0,0.9769044518470764
ESP_020357_0950_182,APF0000pw6,Ithaca,1.0,0.7407591938972473
ESP_020357_0950_183,APF0000q02,Ithaca,1.0,0.6031538248062134
ESP_020357_0950_184,APF0000pzf,Ithaca,0.0,0.29615873098373413
ESP_020357_0950_185,APF0000puh,Ithaca,1.0,0.811564564704895
ESP_020357_0950_186,APF0000pvg,Ithaca,1.0,0.922577440738678
ESP_020357_0950_187,APF0000pur,Ithaca,1.0,0.981402575969696
ESP_020357_0950_188,APF0000q1a,Ithaca,1.0,0.9241225719451904
ESP_020357_0950_189,APF0000q1g,Ithaca,1.0,0.9181583523750305
ESP_020357_0950_190,APF0000pyq,Ithaca,1.0,0.9540982246398926
ESP_020357_0950_191,APF0000pxe,Ithaca,1.0,0.9628709554672241
ESP_020357_0950_192,APF0000q1q,Ithaca,1.0,0.9589421153068542
ESP_020357_0950_193,APF0000pyj,Ithaca,1.0,0.948627769947052
ESP_020357_0950_194,APF0000pxl,Ithaca,1.0,0.9086987376213074
ESP_020357_0950_195,APF0000q1b,Ithaca,1.0,0.9527864456176758
ESP_020357_0950_196,APF0000q28,Ithaca,1.0,0.9096227884292603
ESP_020357_0950_197,APF0000pv9,Ithaca,1.0,0.9437313675880432
ESP_020357_0950_198,APF0000q2f,Ithaca,1.0,0.9960761666297913
ESP_020357_0950_199,APF0000pul,Ithaca,1.0,0.9755352139472961
ESP_020357_0950_200,APF0000pyx,Ithaca,1.0,0.9870800375938416
ESP_020357_0950_201,APF0000pvb,Ithaca,1.0,0.9816972613334656
ESP_020357_0950_202,APF0000q04,Ithaca,1.0,0.9386165738105774
ESP_020357_0950_203,APF0000pve,Ithaca,1.0,0.9954004883766174
ESP_020357_0950_204,APF0000q20,Ithaca,1.0,0.9866939783096313
ESP_020357_0950_205,APF0000pxh,Ithaca,1.0,0.9457085728645325
ESP_020357_0950_206,APF0000pui,Ithaca,1.0,0.939205527305603
ESP_020357_0950_207,APF0000pzn,Ithaca,1.0,0.9499096870422363
ESP_020357_0950_208,APF0000q0n,Ithaca,1.0,0.9308744668960571
ESP_020357_0950_209,APF0000q11,Ithaca,1.0,0.9051216840744019
ESP_020357_0950_210,APF0000pwv,Ithaca,1.0,0.9688354134559631
ESP_020357_0950_211,APF0000q15,Ithaca,1.0,0.9238007664680481
ESP_020357_0950_212,APF0000pwh,Ithaca,1.0,0.9702467918395996
ESP_020357_0950_213,APF0000pvm,Ithaca,1.0,0.9956283569335938
ESP_020357_0950_214,APF0000pvz,Ithaca,1.0,0.9974581599235535
ESP_020357_0950_215,APF0000pvc,Ithaca,1.0,0.9870429039001465
ESP_020357_0950_216,APF0000pvu,Ithaca,1.0,0.945132851600647
ESP_020357_0950_217,APF0000q0h,Ithaca,1.0,0.8559039831161499
ESP_020357_0950_218,APF0000q2g,Ithaca,1.0,0.8842779397964478
ESP_020357_0950_219,APF0000pw4,Ithaca,1.0,0.9006367325782776
ESP_020357_0950_220,APF0000px2,Ithaca,1.0,0.9681255221366882
ESP_020357_0950_221,APF0000pwj,Ithaca,1.0,0.9785159826278687
ESP_020357_0950_222,APF0000q0g,Ithaca,1.0,0.9769951105117798
ESP_020357_0950_223,APF0000q0c,Ithaca,1.0,0.9591543078422546
ESP_020357_0950_224,APF0000q0r,Ithaca,1.0,0.9958204030990601
ESP_020357_0950_225,APF0000q1t,Ithaca,1.0,0.9627918601036072
ESP_020357_0950_226,APF0000q0b,Ithaca,1.0,0.9091370701789856
ESP_020357_0950_227,APF0000pw0,Ithaca,1.0,0.8531154990196228
ESP_020357_0950_228,APF0000pyh,Ithaca,1.0,0.9771815538406372
ESP_020357_0950_229,APF0000q0k,Ithaca,1.0,0.912461519241333
ESP_020357_0950_230,APF0000q1i,Ithaca,1.0,0.9722868204116821
ESP_020357_0950_231,APF0000pvo,Ithaca,1.0,0.9759573340415955
